,Date,Indian rupee (INR),GDP,Inflation
380,2010-09-01,1881.2015896563692,8.497584701581061,10.5260308561853
381,2010-10-01,1916.479317836262,8.497584701581061,10.5260308561853
382,2010-11-01,1976.519551023312,8.497584701581061,10.5260308561853
383,2010-12-01,2019.3781037366216,8.497584701581061,10.5260308561853
384,2011-01-01,1985.096405685425,5.241315001406633,8.73358014404614
385,2011-02-01,2008.9741221470133,5.241315001406633,8.73358014404614
386,2011-03-01,2058.6708171480045,5.241315001406633,8.73358014404614
387,2011-04-01,2113.280146224682,5.241315001406633,8.73358014404614
388,2011-05-01,2183.26974944486,5.241315001406633,8.73358014404614
389,2011-06-01,2205.3669575614776,5.241315001406633,8.73358014404614
390,2011-07-01,2245.862430401993,5.241315001406633,8.73358014404614
391,2011-08-01,2560.6571417122086,5.241315001406633,8.73358014404614
392,2011-09-01,2719.3265416553045,5.241315001406633,8.73358014404614
393,2011-10-01,2638.1301527037003,5.241315001406633,8.73358014404614
394,2011-11-01,2834.116602681537,5.241315001406633,8.73358014404614
395,2011-12-01,2775.537942433497,5.241315001406633,8.73358014404614
396,2012-01-01,2724.2173132233247,5.456388752973652,7.93438627031915
397,2012-02-01,2757.9482689858005,5.456388752973652,7.93438627031915
398,2012-03-01,2711.5563492245988,5.456388752973652,7.93438627031915
399,2012-04-01,2746.7684898814914,5.456388752973652,7.93438627031915
400,2012-05-01,2776.013130467781,5.456388752973652,7.93438627031915
401,2012-06-01,2880.016294512773,5.456388752973652,7.93438627031915
402,2012-07-01,2846.155771241625,5.456388752973652,7.93438627031915
403,2012-08-01,2912.190511126396,5.456388752973652,7.93438627031915
404,2012-09-01,3060.565885033149,5.456388752973652,7.93438627031915
405,2012-10-01,2973.817383656608,5.456388752973652,7.93438627031915
406,2012-11-01,3028.8568897223736,5.456388752973652,7.93438627031915
407,2012-12-01,2958.3605907362744,5.456388752973652,7.93438627031915
408,2013-01-01,2919.4009590593423,6.38610640094825,6.1865039792641
409,2013-02-01,2812.262132701512,6.38610640094825,6.1865039792641
410,2013-03-01,2785.692755737198,6.38610640094825,6.1865039792641
411,2013-04-01,2601.1059959702,6.38610640094825,6.1865039792641
412,2013-05-01,2501.9325170747475,6.38610640094825,6.1865039792641
413,2013-06-01,2519.193931399978,6.38610640094825,6.1865039792641
414,2013-07-01,2470.709319544624,6.38610640094825,6.1865039792641
415,2013-08-01,2747.0215162569866,6.38610640094825,6.1865039792641
416,2013-09-01,2761.466525182805,6.38610640094825,6.1865039792641
417,2013-10-01,2608.7868093254447,6.38610640094825,6.1865039792641
418,2013-11-01,2572.296354984984,6.38610640094825,6.1865039792641
419,2013-12-01,2432.851493952599,6.38610640094825,6.1865039792641
420,2014-01-01,2485.667775893144,7.410227605088536,3.33175691706154
421,2014-02-01,2602.39684844493,7.410227605088536,3.33175691706154
422,2014-03-01,2618.894682539156,7.410227605088536,3.33175691706154
423,2014-04-01,2519.655616120704,7.410227605088536,3.33175691706154
424,2014-05-01,2458.8064701499866,7.410227605088536,3.33175691706154
425,2014-06-01,2455.620974179967,7.410227605088536,3.33175691706154
426,2014-07-01,2530.8730115984977,7.410227605088536,3.33175691706154
427,2014-08-01,2535.638073747434,7.410227605088536,3.33175691706154
428,2014-09-01,2420.487281344702,7.410227605088536,3.33175691706154
429,2014-10-01,2411.220471661226,7.410227605088536,3.33175691706154
430,2014-11-01,2330.644913625862,7.410227605088536,3.33175691706154
431,2014-12-01,2420.6936891376727,7.410227605088536,3.33175691706154
432,2015-01-01,2498.6209901781785,7.996253785714714,2.27958810849833
433,2015-02-01,2447.097168249692,7.996253785714714,2.27958810849833
434,2015-03-01,2366.4637388705046,7.996253785714714,2.27958810849833
435,2015-04-01,2418.914466822564,7.996253785714714,2.27958810849833
436,2015-05-01,2459.0434211521974,7.996253785714714,2.27958810849833
437,2015-06-01,2425.820768692972,7.996253785714714,2.27958810849833
438,2015-07-01,2308.816807258024,7.996253785714714,2.27958810849833
439,2015-08-01,2338.8481766128475,7.996253785714714,2.27958810849833
440,2015-09-01,2394.4795779229416,7.996253785714714,2.27958810849833
441,2015-10-01,2425.4121327040843,7.996253785714714,2.27958810849833
442,2015-11-01,2307.1317866303616,7.996253785714714,2.27958810849833
443,2015-12-01,2303.2621227733616,7.996253785714714,2.27958810849833
444,2016-01-01,2375.3633870281665,8.256305501790862,3.23797495080767
445,2016-02-01,2631.781987793725,8.256305501790862,3.23797495080767
446,2016-03-01,2684.482205539157,8.256305501790862,3.23797495080767
447,2016-04-01,2654.76559199324,8.256305501790862,3.23797495080767
448,2016-05-01,2711.5952516279463,8.256305501790862,3.23797495080767
449,2016-06-01,2761.050816029673,8.256305501790862,3.23797495080767
450,2016-07-01,2888.615654697484,8.256305501790862,3.23797495080767
451,2016-08-01,2884.169849461974,8.256305501790862,3.23797495080767
452,2016-09-01,2846.639961484949,8.256305501790862,3.23797495080767
453,2016-10-01,2718.389347392829,8.256305501790862,3.23797495080767
454,2016-11-01,2688.527090964956,8.256305501790862,3.23797495080767
455,2016-12-01,2526.5175499608454,8.256305501790862,3.23797495080767
456,2017-01-01,2610.352872190803,6.795383418979114,3.96925793352338
457,2017-02-01,2662.665994947549,6.795383418979114,3.96925793352338
458,2017-03-01,2609.6584160649204,6.795383418979114,3.96925793352338
